"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Class"
"GO:0010522","regulation of calcium ion transport into cytosol","10/1196","102/18670","1.178078e-01","4.457223e-01","3.906852e-01","PDE4D/NOS1/PRKACA/CD4/ADCYAP1R1/ABL1/CX3CL1/BCL2/CALM3/TRDN","10","BP"
"GO:0030148","sphingolipid biosynthetic process","10/1196","102/18670","1.178078e-01","4.457223e-01","3.906852e-01","AGK/SAMD8/PPM1L/ST8SIA3/ST8SIA4/SMPD3/ST8SIA5/TNFRSF1A/ELOVL5/VAPA","10","BP"
"GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","NME9/UCK2/UCK1"," 3","BP"
"GO:0035338","long-chain fatty-acyl-CoA biosynthetic process","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","ACSL1/ACSF3/ELOVL5"," 3","BP"
"GO:0045063","T-helper 1 cell differentiation","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","SPN/SOCS5/SEMA4A"," 3","BP"
"GO:0045947","negative regulation of translational initiation","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","PAIP2B/LARP1/EIF4EBP2"," 3","BP"
"GO:0046597","negative regulation of viral entry into host cell","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","TRIM5/SNX3/TRIM26"," 3","BP"
"GO:0048490","anterograde synaptic vesicle transport","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","AP3S2/AP3S1/BLOC1S5"," 3","BP"
"GO:0060004","reflex","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","CACNG2/FOXP2/GJA1"," 3","BP"
"GO:0060231","mesenchymal to epithelial transition","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","WNT9B/PAX8/LIF"," 3","BP"
"GO:0060438","trachea development","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","LRP6/TGFBR2/SRF"," 3","BP"
"GO:0060716","labyrinthine layer blood vessel development","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","RBPJ/VASH2/HEY2"," 3","BP"
"GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","HLA-G/DDX21/MAVS"," 3","BP"
"GO:0070989","oxidative demethylation","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","TET3/TET2/CYP3A4"," 3","BP"
"GO:0071071","regulation of phospholipid biosynthetic process","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","HTR2C/PDGFB/HTR2A"," 3","BP"
"GO:0071731","response to nitric oxide","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","AQP1/FOXO1/MTR"," 3","BP"
"GO:0090201","negative regulation of release of cytochrome c from mitochondria","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","TRIAP1/HGF/BCL2L1"," 3","BP"
"GO:0099514","synaptic vesicle cytoskeletal transport","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","AP3S2/AP3S1/BLOC1S5"," 3","BP"
"GO:0099517","synaptic vesicle transport along microtubule","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","AP3S2/AP3S1/BLOC1S5"," 3","BP"
"GO:1903540","establishment of protein localization to postsynaptic membrane","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","MAPK10/GRIPAP1/VPS35"," 3","BP"
"GO:2000251","positive regulation of actin cytoskeleton reorganization","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","CDC42/NTRK3/ABL1"," 3","BP"
"GO:2000696","regulation of epithelial cell differentiation involved in kidney development","3/1196","19/18670","1.182744e-01","4.457223e-01","3.906852e-01","WNT9B/PAX8/LIF"," 3","BP"
"GO:0070585","protein localization to mitochondrion","13/1196","141/18670","1.184921e-01","4.462362e-01","3.911356e-01","AGK/UBE2J2/USP36/NMT1/TFDP2/TOMM40L/MAPK8/YWHAB/TP63/BCL2/TP53/CALM3/UBE2D3","13","BP"
"GO:0010595","positive regulation of endothelial cell migration","12/1196","128/18670","1.188783e-01","4.467433e-01","3.915801e-01","SEMA5A/SP1/FGF2/ABL1/PDGFB/ETS1/ATOH8/CCBE1/PIK3C2A/HDAC7/FLT4/PROX1","12","BP"
"GO:0032606","type I interferon production","12/1196","128/18670","1.188783e-01","4.467433e-01","3.915801e-01","POLR2F/POLR3H/TRIM38/DTX4/ZBTB20/MAVS/CRCP/DDX3X/RNF135/POLR3D/TIRAP/TLR9","12","BP"
"GO:0048678","response to axon injury","8/1196","77/18670","1.189524e-01","4.467433e-01","3.915801e-01","NTRK3/INPP5F/KREMEN1/STK24/RTN4RL2/RGMA/BCL2/MTR"," 8","BP"
"GO:0051937","catecholamine transport","8/1196","77/18670","1.189524e-01","4.467433e-01","3.915801e-01","KCNB1/MECP2/SYT11/ADORA2A/RAB3B/HTR2A/SYT1/SYT7"," 8","BP"
"GO:0042063","gliogenesis","24/1196","290/18670","1.192017e-01","4.468600e-01","3.916824e-01","PSEN1/NFIB/CDK6/PLAG1/ADORA2A/CLCF1/SH3TC2/SOX4/NTRK3/ID4/ABL1/CX3CL1/SKI/EMX1/DAAM2/MMP14/NAB2/PRDM8/MBD1/NEUROD4/NTRK2/SOX10/LIF/ZNF365","24","BP"
"GO:0021575","hindbrain morphogenesis","5/1196","41/18670","1.194721e-01","4.468600e-01","3.916824e-01","LRP6/ABL1/RORA/PROX1/ZNF365"," 5","BP"
"GO:0035136","forelimb morphogenesis","5/1196","41/18670","1.194721e-01","4.468600e-01","3.916824e-01","TFAP2A/ATRX/TBX5/FMN1/TP63"," 5","BP"
"GO:0035337","fatty-acyl-CoA metabolic process","5/1196","41/18670","1.194721e-01","4.468600e-01","3.916824e-01","ACSL1/ACSF3/SCD5/ELOVL5/PPT2"," 5","BP"
"GO:0061028","establishment of endothelial barrier","5/1196","41/18670","1.194721e-01","4.468600e-01","3.916824e-01","PDE4D/S1PR3/S1PR2/MYADM/TNFRSF1A"," 5","BP"
"GO:1901381","positive regulation of potassium ion transmembrane transport","5/1196","41/18670","1.194721e-01","4.468600e-01","3.916824e-01","ALG10B/ATP1B1/AMIGO1/LRRC55/WNK4"," 5","BP"
"GO:0071560","cellular response to transforming growth factor beta stimulus","21/1196","249/18670","1.201646e-01","4.491439e-01","3.936843e-01","CHST11/USP15/SKIL/ACVR2B/BMPR1B/HIPK2/ZBTB7A/GCNT2/SMAD2/SMAD4/ONECUT2/CBL/SKI/MTMR4/HTRA1/NR3C1/TGFBR2/PPARGC1A/MEF2C/ACVRL1/TP53","21","BP"
"GO:0071706","tumor necrosis factor superfamily cytokine production","15/1196","168/18670","1.208828e-01","4.515208e-01","3.957677e-01","PSEN1/SPN/SYT11/PIK3R1/CYBB/ZBTB20/CX3CL1/AXL/CD34/MAVS/GPNMB/TMEM106A/TIRAP/TLR9/ERRFI1","15","BP"
"GO:0035308","negative regulation of protein dephosphorylation","7/1196","65/18670","1.211366e-01","4.515464e-01","3.957902e-01","LMTK2/PHACTR3/ARPP19/SET/FAM122A/YWHAB/NCKAP1L"," 7","BP"
"GO:0060675","ureteric bud morphogenesis","7/1196","65/18670","1.211366e-01","4.515464e-01","3.957902e-01","PTCH1/FGF2/SMAD4/WNT9B/FMN1/BCL2/PAX8"," 7","BP"
"GO:0072665","protein localization to vacuole","7/1196","65/18670","1.211366e-01","4.515464e-01","3.957902e-01","VTI1A/CACNG2/GOSR2/CACNG7/NEDD4/LAMP2/NCOA4"," 7","BP"
"GO:0006968","cellular defense response","6/1196","53/18670","1.217454e-01","4.522796e-01","3.964328e-01","SPN/ADORA2A/HLA-G/CLEC5A/CCR3/ITK"," 6","BP"
"GO:0007632","visual behavior","6/1196","53/18670","1.217454e-01","4.522796e-01","3.964328e-01","PIAS1/MECP2/GRIN2A/PDE1B/CCK/SLC1A2"," 6","BP"
"GO:0032715","negative regulation of interleukin-6 production","6/1196","53/18670","1.217454e-01","4.522796e-01","3.964328e-01","SYT11/HGF/CX3CL1/SOCS5/NCKAP1L/TLR9"," 6","BP"
"GO:0042073","intraciliary transport","6/1196","53/18670","1.217454e-01","4.522796e-01","3.964328e-01","TUB/TTC26/PCM1/KIF17/DYNLL2/KIF3C"," 6","BP"
"GO:0060563","neuroepithelial cell differentiation","6/1196","53/18670","1.217454e-01","4.522796e-01","3.964328e-01","RBPJ/SOX4/ABL1/EMX1/PDZD7/HEY2"," 6","BP"
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","14/1196","155/18670","1.222101e-01","4.536989e-01","3.976768e-01","SKIL/ZMYND11/EYA3/BMPR1B/FGB/ITPRIP/HGF/CX3CL1/FAS/PEA15/AR/BIRC6/BCL2L1/BCL2","14","BP"
"GO:0032743","positive regulation of interleukin-2 production","4/1196","30/18670","1.225542e-01","4.540546e-01","3.979887e-01","PDE4D/CD4/PDE4B/ABL1"," 4","BP"
"GO:0034243","regulation of transcription elongation from RNA polymerase II promoter","4/1196","30/18670","1.225542e-01","4.540546e-01","3.979887e-01","ZMYND11/NELFE/HNRNPU/SUPT16H"," 4","BP"
"GO:0045940","positive regulation of steroid metabolic process","4/1196","30/18670","1.225542e-01","4.540546e-01","3.979887e-01","ABCG1/STARD4/PPARGC1A/LDLRAP1"," 4","BP"
"GO:0045787","positive regulation of cell cycle","31/1196","389/18670","1.231256e-01","4.558639e-01","3.995745e-01","CDC42/MECP2/RPS6KB1/CDKN1B/TRIAP1/PRKACA/SLC6A4/SOX4/CDC25A/CNOT4/CCND2/LRP6/ABL1/USP2/PDGFB/MDM4/ANAPC4/ATRX/TFDP2/DDX3X/C6orf89/HNRNPU/LSM11/DAZL/POU4F1/SMPD3/STXBP4/CCNT1/CNOT6L/TP53/PROX1","31","BP"
"GO:0072006","nephron development","13/1196","142/18670","1.232477e-01","4.560082e-01","3.997011e-01","PTCH1/FGF2/SMAD4/POU3F3/PDGFB/CD34/WNT9B/FMN1/MEF2C/BCL2/PAX8/WNK4/LIF","13","BP"
"GO:0006338","chromatin remodeling","16/1196","182/18670","1.235210e-01","4.564322e-01","4.000726e-01","ESR1/ZMIZ1/KDM5A/SMARCC2/GATAD2B/MORC2/RBBP4/ZBTB7A/HMGA1/SMARCD1/SPTY2D1/ATRX/CENPM/EZH1/TP63/BAHD1","16","BP"
"GO:0044106","cellular amine metabolic process","12/1196","129/18670","1.238982e-01","4.564322e-01","4.000726e-01","MECP2/PSMF1/GDE1/MAOB/ATP2B4/MAOA/PDE1B/TPH1/PSMD11/GPR37/VPS35/PSMC4","12","BP"
"GO:0006304","DNA modification","11/1196","116/18670","1.240278e-01","4.564322e-01","4.000726e-01","MECP2/DNMT3B/KMT2A/TET3/HEMK1/EXOSC3/ATRX/TET2/MBD1/GNAS/APOBEC3A","11","BP"
"GO:0007569","cell aging","11/1196","116/18670","1.240278e-01","4.564322e-01","4.000726e-01","ZMIZ1/CDK6/HLA-G/HMGA1/SMC6/ABL1/NUAK1/TP63/BCL2/SRF/TP53","11","BP"
"GO:0021782","glial cell development","11/1196","116/18670","1.240278e-01","4.564322e-01","4.000726e-01","PSEN1/CDK6/ADORA2A/SH3TC2/SOX4/NTRK3/ID4/SKI/PRDM8/NTRK2/SOX10","11","BP"
"GO:0034219","carbohydrate transmembrane transport","11/1196","116/18670","1.240278e-01","4.564322e-01","4.000726e-01","PIK3R1/ARPP19/BRAF/TMEM144/PRKCB/SLC23A2/PEA15/RHOQ/STXBP4/SLC1A2/SLC2A8","11","BP"
"GO:0070252","actin-mediated cell contraction","11/1196","116/18670","1.240278e-01","4.564322e-01","4.000726e-01","PDE4D/PARVA/PDE4B/STC1/CACNB2/SLC9A1/TNNI1/FGF12/KCNJ5/NEDD4L/GJA1","11","BP"
"GO:2000736","regulation of stem cell differentiation","11/1196","116/18670","1.240278e-01","4.564322e-01","4.000726e-01","REST/PSMF1/KMT2A/CDK6/PRICKLE1/ABL1/TBX5/PSMD11/HNRNPU/CBFB/PSMC4","11","BP"
"GO:0045137","development of primary sexual characteristics","19/1196","223/18670","1.250641e-01","4.599374e-01","4.031450e-01","ARID5B/ESR1/RNF38/KDM5A/ROBO2/LRRC6/BMPR1B/ADCYAP1R1/SMAD4/CBL/PLEKHA1/ATRX/MMP14/AR/BCL2L1/BCL2/DACH1/NCOA4/GJA1","19","BP"
"GO:0008306","associative learning","8/1196","78/18670","1.255715e-01","4.605688e-01","4.036984e-01","PIAS1/MECP2/ASIC1/GRIN2A/PDE1B/NEUROD2/CCK/SRF"," 8","BP"
"GO:0010827","regulation of glucose transmembrane transport","8/1196","78/18670","1.255715e-01","4.605688e-01","4.036984e-01","PIK3R1/ARPP19/BRAF/PRKCB/PEA15/RHOQ/STXBP4/SLC1A2"," 8","BP"
"GO:0055021","regulation of cardiac muscle tissue growth","8/1196","78/18670","1.255715e-01","4.605688e-01","4.036984e-01","RGS4/RBPJ/FGF2/TBX5/TGFBR2/MEF2C/GJA1/HEY2"," 8","BP"
"GO:0090398","cellular senescence","8/1196","78/18670","1.255715e-01","4.605688e-01","4.036984e-01","CDK6/HLA-G/HMGA1/SMC6/ABL1/NUAK1/SRF/TP53"," 8","BP"
"GO:0009410","response to xenobiotic stimulus","24/1196","292/18670","1.257807e-01","4.610280e-01","4.041009e-01","DNMT3B/RGS4/ADORA2A/HNF4A/ASIC1/AQP1/ACSL1/GRIN2A/PDE1B/PDGFB/GHR/PEA15/OPRM1/NR3C1/PPARGC1A/HTR2A/FMO2/MBD1/FOXO1/CYP3A4/ERRFI1/CALM3/RORA/APOBEC3A","24","BP"
"GO:0007050","cell cycle arrest","20/1196","237/18670","1.263235e-01","4.623993e-01","4.053030e-01","JMY/CDK6/SKIL/CDKN1B/APBB2/TRIAP1/PRKACA/SOX4/CNOT4/EIF4G2/ABL1/STRADA/MDM4/TFDP2/PRKAB2/PRKAB1/PRR11/POU4F1/CNOT6L/TP53","20","BP"
"GO:0031669","cellular response to nutrient levels","20/1196","237/18670","1.263235e-01","4.623993e-01","4.053030e-01","KCNB1/AMIGO1/CYBB/KIAA1324/CBL/FAM107A/FAS/WNT9B/STK24/MAPK8/GLUL/LAMP2/BCL2/FOXO1/ATG14/FADS1/SRF/TP53/CLEC16A/PHEX","20","BP"
"GO:0009101","glycoprotein biosynthetic process","28/1196","348/18670","1.264859e-01","4.623993e-01","4.053030e-01","B4GALT1/ALG10B/PSEN1/TMTC3/CHST11/FKTN/B3GAT1/HS6ST3/FUT9/UGGT1/TET3/BMPR1B/MAN2A2/GCNT2/OGT/MAN1A2/ST8SIA3/TET2/MAN2A1/ST3GAL1/GALNT3/TMEM106A/ST8SIA4/BCL2/FUT10/CHST15/B4GALT4/ST8SIA5","28","BP"
"GO:0009612","response to mechanical stimulus","18/1196","210/18670","1.274802e-01","4.623993e-01","4.053030e-01","PTCH1/NRXN1/AQP1/FOXP2/BACE1/FAS/ETS1/MAPK8/TGFBR2/PDZD7/MMP14/ETV1/SLC9A1/HTR2A/TMEM150C/TNFRSF1A/CLCN6/GJA1","18","BP"
"GO:0043487","regulation of RNA stability","16/1196","183/18670","1.277886e-01","4.623993e-01","4.053030e-01","YBX1/PSMF1/IGF2BP3/LARP1/SET/CACNG7/EXOSC3/PSMD11/YWHAB/IGF2BP2/FXR1/HNRNPU/TIRAP/DAZL/PSMC4/CNOT6L","16","BP"
"GO:0048814","regulation of dendrite morphogenesis","9/1196","91/18670","1.280666e-01","4.623993e-01","4.053030e-01","CUX1/LZTS3/SRCIN1/PDLIM5/CAPRIN1/SEMA4D/NEDD4/PAK3/NEDD4L"," 9","BP"
"GO:0009100","glycoprotein metabolic process","33/1196","419/18670","1.281104e-01","4.623993e-01","4.053030e-01","B4GALT1/ALG10B/PSEN1/TMTC3/CHST11/FKTN/B3GAT1/HS6ST3/FUT9/UGGT1/TET3/BMPR1B/SPOCK2/MAN2A2/ERP44/GCNT2/OGT/MAN1A2/ST8SIA3/TET2/MAN2A1/ST3GAL1/TRIM13/GALNT3/TMEM106A/SPOCK3/ST8SIA4/BCL2/FUT10/CHST15/B4GALT4/ST8SIA5/RAB1B","33","BP"
"GO:0030879","mammary gland development","13/1196","143/18670","1.281107e-01","4.623993e-01","4.053030e-01","PTCH1/ESR1/BTRC/LRP6/PYGO2/TGFBR2/TPH1/ARHGAP35/AR/CSN3/UMPS/PRLR/GJA1","13","BP"
"GO:0072171","mesonephric tubule morphogenesis","7/1196","66/18670","1.284895e-01","4.623993e-01","4.053030e-01","PTCH1/FGF2/SMAD4/WNT9B/FMN1/BCL2/PAX8"," 7","BP"
"GO:1905207","regulation of cardiocyte differentiation","7/1196","66/18670","1.284895e-01","4.623993e-01","4.053030e-01","RGS4/PRICKLE1/RBPJ/SMAD4/TBX5/MEF2C/HEY2"," 7","BP"
"GO:0014812","muscle cell migration","10/1196","104/18670","1.292354e-01","4.623993e-01","4.053030e-01","NET1/PARVA/TRIB1/AKIRIN1/PDGFB/PPARGC1A/MEF2C/BCL2/SEMA6D/BIN3","10","BP"
"GO:1900371","regulation of purine nucleotide biosynthetic process","11/1196","117/18670","1.294709e-01","4.623993e-01","4.053030e-01","PSEN1/NOS1/ZBTB20/ZBTB7A/OGT/PPARGC1A/HTR2A/JMJD8/TP53/AK4/PFKFB2","11","BP"
"GO:0002763","positive regulation of myeloid leukocyte differentiation","6/1196","54/18670","1.300070e-01","4.623993e-01","4.053030e-01","TRIB1/CD4/PPARGC1B/GNAS/POU4F1/LIF"," 6","BP"
"GO:0010524","positive regulation of calcium ion transport into cytosol","6/1196","54/18670","1.300070e-01","4.623993e-01","4.053030e-01","CD4/ADCYAP1R1/ABL1/CX3CL1/CALM3/TRDN"," 6","BP"
"GO:0035384","thioester biosynthetic process","6/1196","54/18670","1.300070e-01","4.623993e-01","4.053030e-01","ACSL1/PDHX/ACSF3/SCD5/ELOVL5/PPT2"," 6","BP"
"GO:0070206","protein trimerization","6/1196","54/18670","1.300070e-01","4.623993e-01","4.053030e-01","TRIM4/HLA-G/ASIC1/SMAD4/SKI/SLC1A2"," 6","BP"
"GO:0071616","acyl-CoA biosynthetic process","6/1196","54/18670","1.300070e-01","4.623993e-01","4.053030e-01","ACSL1/PDHX/ACSF3/SCD5/ELOVL5/PPT2"," 6","BP"
"GO:0001820","serotonin secretion","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","MAOB/SLC6A4"," 2","BP"
"GO:0003376","sphingosine-1-phosphate receptor signaling pathway","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","S1PR3/S1PR2"," 2","BP"
"GO:0007028","cytoplasm organization","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","ZMIZ1/SOS1"," 2","BP"
"GO:0007440","foregut morphogenesis","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","ACVR2B/SMAD2"," 2","BP"
"GO:0010944","negative regulation of transcription by competitive promoter binding","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","TFAP2A/DACH1"," 2","BP"
"GO:0014041","regulation of neuron maturation","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","TBX6/BCL2"," 2","BP"
"GO:0014049","positive regulation of glutamate secretion","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","ADORA2A/CCK"," 2","BP"
"GO:0018342","protein prenylation","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","PTAR1/CHM"," 2","BP"
"GO:0021924","cell proliferation in external granule layer","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","SLC6A4/RORA"," 2","BP"
"GO:0021930","cerebellar granule cell precursor proliferation","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","SLC6A4/RORA"," 2","BP"
"GO:0032621","interleukin-18 production","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","CD84/TLR9"," 2","BP"
"GO:0033182","regulation of histone ubiquitination","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","RNF20/UBE2N"," 2","BP"
"GO:0034454","microtubule anchoring at centrosome","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","PCM1/HOOK3"," 2","BP"
"GO:0035520","monoubiquitinated protein deubiquitination","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","USP15/USP47"," 2","BP"
"GO:0035871","protein K11-linked deubiquitination","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","OTUD7B/OTUB2"," 2","BP"
"GO:0035878","nail development","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","PRKAB1/FOXN1"," 2","BP"
"GO:0044539","long-chain fatty acid import","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","RPS6KB1/ACSL1"," 2","BP"
"GO:0044803","multi-organism membrane organization","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","CD4/FCHSD1"," 2","BP"
"GO:0046532","regulation of photoreceptor cell differentiation","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","CRX/THRB"," 2","BP"
"GO:0048382","mesendoderm development","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","SSBP3/SMAD4"," 2","BP"
"GO:0048703","embryonic viscerocranium morphogenesis","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","CHST11/MEF2C"," 2","BP"
"GO:0060068","vagina development","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","ESR1/AXL"," 2","BP"
"GO:0060287","epithelial cilium movement involved in determination of left/right asymmetry","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","LRRC6/RFX3"," 2","BP"
"GO:0060346","bone trabecula formation","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","MMP2/PPARGC1B"," 2","BP"
"GO:0060513","prostatic bud formation","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","AR/TP63"," 2","BP"
"GO:0060768","regulation of epithelial cell proliferation involved in prostate gland development","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","CDKN1B/AR"," 2","BP"
"GO:0071281","cellular response to iron ion","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","TFAP2A/SLC40A1"," 2","BP"
"GO:0071609","chemokine (C-C motif) ligand 5 production","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","MAVS/DDX3X"," 2","BP"
"GO:0090009","primitive streak formation","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","LRP6/SRF"," 2","BP"
"GO:0090154","positive regulation of sphingolipid biosynthetic process","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","SMPD3/TNFRSF1A"," 2","BP"
"GO:0090205","positive regulation of cholesterol metabolic process","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","ABCG1/LDLRAP1"," 2","BP"
"GO:0090336","positive regulation of brown fat cell differentiation","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","FNDC5/HNRNPU"," 2","BP"
"GO:0097354","prenylation","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","PTAR1/CHM"," 2","BP"
"GO:0098598","learned vocalization behavior or vocal learning","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","NRXN1/FOXP2"," 2","BP"
"GO:0140052","cellular response to oxidised low-density lipoprotein particle stimulus","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","ADTRP/SMPD3"," 2","BP"
"GO:1900122","positive regulation of receptor binding","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","HOXA3/BDNF"," 2","BP"
"GO:1901725","regulation of histone deacetylase activity","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","KDM5A/C6orf89"," 2","BP"
"GO:1903789","regulation of amino acid transmembrane transport","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","PSEN1/RGS4"," 2","BP"
"GO:1903799","negative regulation of production of miRNAs involved in gene silencing by miRNA","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","ESR1/TP53"," 2","BP"
"GO:2000271","positive regulation of fibroblast apoptotic process","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","STK17A/TP63"," 2","BP"
"GO:2000304","positive regulation of ceramide biosynthetic process","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","SMPD3/TNFRSF1A"," 2","BP"
"GO:2001214","positive regulation of vasculogenesis","2/1196","10/18670","1.311269e-01","4.623993e-01","4.053030e-01","CD34/HIF1AN"," 2","BP"
"GO:0042098","T cell proliferation","16/1196","184/18670","1.321404e-01","4.637421e-01","4.064799e-01","CD55/SPN/HLA-G/CD209/CD4/PIK3CG/ABL1/SOS1/TGFBR2/NCKAP1L/GPNMB/NCK2/CD1D/TP53/CD276/GJA1","16","BP"
"GO:0050678","regulation of epithelial cell proliferation","30/1196","378/18670","1.322036e-01","4.637421e-01","4.064799e-01","PTCH1/B4GALT1/SEMA5A/NFIB/CDK6/CDKN1B/SP1/RICTOR/IL26/FGF2/FOXP2/PDGFB/PYGO2/HTRA1/VASH2/GLUL/ATOH8/AR/MEF2C/NRARP/CCR3/TP63/NRAS/ACVRL1/SYNJ2BP/STXBP4/ERRFI1/FLT4/PROX1/GJA1","30","BP"
"GO:0006446","regulation of translational initiation","8/1196","79/18670","1.323785e-01","4.637421e-01","4.064799e-01","RPS6KB1/PAIP2B/EIF4G2/LARP1/DDX3X/EIF4EBP2/NCK2/DAZL"," 8","BP"
"GO:1903312","negative regulation of mRNA metabolic process","8/1196","79/18670","1.323785e-01","4.637421e-01","4.064799e-01","YBX1/RNF20/LARP1/NELFE/HNRNPU/TIRAP/DAZL/CCNT1"," 8","BP"
"GO:0001502","cartilage condensation","3/1196","20/18670","1.328600e-01","4.637421e-01","4.064799e-01","BMPR1B/OTOR/BMP1"," 3","BP"
"GO:0002320","lymphoid progenitor cell differentiation","3/1196","20/18670","1.328600e-01","4.637421e-01","4.064799e-01","SOX4/SOS1/BCL2"," 3","BP"
"GO:0007095","mitotic G2 DNA damage checkpoint","3/1196","20/18670","1.328600e-01","4.637421e-01","4.064799e-01","TAOK3/TAOK1/FOXN3"," 3","BP"
"GO:0007549","dosage compensation","3/1196","20/18670","1.328600e-01","4.637421e-01","4.064799e-01","YTHDC1/HNRNPU/PCGF5"," 3","BP"
"GO:0023019","signal transduction involved in regulation of gene expression","3/1196","20/18670","1.328600e-01","4.637421e-01","4.064799e-01","HNF4A/SMAD2/TBX6"," 3","BP"
"GO:0031061","negative regulation of histone methylation","3/1196","20/18670","1.328600e-01","4.637421e-01","4.064799e-01","DNMT3B/MTF2/MLLT6"," 3","BP"
"GO:0042535","positive regulation of tumor necrosis factor biosynthetic process","3/1196","20/18670","1.328600e-01","4.637421e-01","4.064799e-01","PSEN1/SPN/CYBB"," 3","BP"
"GO:0048745","smooth muscle tissue development","3/1196","20/18670","1.328600e-01","4.637421e-01","4.064799e-01","FOXP2/SRF/PROX1"," 3","BP"
"GO:0072234","metanephric nephron tubule development","3/1196","20/18670","1.328600e-01","4.637421e-01","4.064799e-01","POU3F3/PAX8/LIF"," 3","BP"
