mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-10b-5p,NM_033300,LRP8,2959,2995,1.0,-20.6,1,0.001198648,0.632,0.3010810818181819,0.3746362387500001,-6.5006872542436085,20,29,8,3UTR,,0,0
hsa-miR-10b-5p,NM_017522,LRP8,2688,2716,1.0,-20.4,1,0.001198648,0.632,0.3606959045454546,0.3939235262500001,-6.5006872542436085,20,28,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001018054,LRP8,3300,3328,1.0,-20.4,1,0.001198648,0.632,0.4537104972727273,0.47622053349999993,-6.5006872542436085,20,28,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001276392,LDLRAD1,1720,1732,1.0,-17.9,1,0.0004827955,0.5,2.549182,1.5991169362500002,-10.39884692653892,11,12,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001276394,LDLRAD1,1634,1646,1.0,-17.9,1,0.0004827955,0.5,-0.5098104818181818,-0.19328126250000005,-10.39884692653892,11,12,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001276393,LDLRAD1,1772,1784,1.0,-17.9,1,0.0004827955,0.5,2.0033847272727274,2.2937368637500004,-10.39884692653892,11,12,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001010978,LDLRAD1,1901,1913,1.0,-17.9,1,0.0004827955,0.5,1.7376757272727275,2.4714603,-10.39884692653892,11,12,11,3UTR,,0,0
hsa-miR-10b-5p,NM_153035,TCEANC2,4237,4258,1.0,-19.1,1,0.004203664,0.632,0.3364183250000001,0.28172281775,-8.915066646070464,17,21,8,3UTR,,0,0
hsa-miR-10b-5p,NM_006252,PRKAA2,7468,7487,1.0,-17.9,1,0.005425813,0.632,1.9545037374999998,0.8372227000000002,-12.408048357782313,14,19,8,3UTR,,1,1
hsa-miR-10b-5p,XM_006710929,ANKRD13C,2563,2573,1.0,-16.1,1,0.002358336,0.544,0.0,0.0,-11.418273199709544,9,10,9,3UTR,,0,0
hsa-miR-10b-5p,NM_004120,GBP2,3492,3502,1.0,-16.1,1,0.005107413,0.544,0.7919048888888889,2.5810228114999996,-11.418273199709544,9,10,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001134486,GBP5,2989,3037,1.0,-22.1,1,0.0002572512,0.412,0.3552415,1.1061907587499997,-8.750273835336888,18,21,11,3UTR,,0,0
hsa-miR-10b-5p,NM_052942,GBP5,3097,3145,1.0,-22.1,1,0.0002572512,0.412,2.4653485,1.90306674375,-8.750273835336888,18,21,11,3UTR,,0,0
hsa-miR-10b-5p,NM_182976,ZNF326,1941,1972,1.0,-21.2,1,0.01855117,0.75,1.1048418999999998,1.4447475000000003,-5.4812609810729835,20,31,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001320185,ZNF326,1646,1705,1.0,-21.4,1,0.01855117,0.75,1.5403453999999999,1.38234321875,-5.4812609810729835,20,32,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001007033,CLEC6A,1275,1330,1.0,-21.7,1,0.002493475,0.632,-0.45277827777777774,-0.012400506249999993,-12.408048357782313,17,22,9,3UTR,,0,0
hsa-miR-10b-5p,NM_004426,PHC1,3753,3772,1.0,-17.6,1,0.00592872,0.515,0.3799984875000001,0.34333931375000004,-13.274549034565645,14,19,8,3UTR,,0,0
hsa-miR-10b-5p,NM_058169,BORCS5,2416,2443,1.0,-20.4,1,0.0003888566,0.544,0.025240396941176472,0.1471388141875,-5.1900497996759025,19,27,7,3UTR,MIRT664014,0,0
hsa-miR-10b-5p,NM_001330356,BORCS5,2272,2299,1.0,-20.4,1,0.0003888566,0.544,0.0,0.0,-5.1900497996759025,19,27,7,3UTR,MIRT664014,0,0
hsa-miR-10b-5p,NM_001300742,BORCS5,2025,2052,1.0,-20.4,1,0.0003888566,0.544,0.0,0.0,-5.1900497996759025,19,27,7,3UTR,MIRT664014,0,0
hsa-miR-10b-5p,NM_000900,MGP,1623,1664,1.0,-18.5,1,0.0001273231,0.691,0.712180311111111,1.2376590025,-9.33931466908909,15,18,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001190839,MGP,1698,1739,1.0,-18.5,1,0.0001273231,0.691,0.712180311111111,1.2376590025,-9.33931466908909,15,18,10,3UTR,,0,0
hsa-miR-10b-5p,NM_134431,SLCO1A2,3974,3995,1.0,-18.1,1,0.002347782,0.588,0.38443362857142865,0.14448549375000003,-5.925499359926538,16,21,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001145727,LMNTD1,1398,1421,1.0,-17.5,1,0.05534542,0.559,0.12134162500000001,-0.11275938749999995,-6.807031847948959,13,16,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001304481,FGD4,5915,5930,1.0,-20.5,1,0.002865603,0.691,0.44776222222222223,0.39574207688750007,-6.851148393071081,13,15,9,3UTR,,0,0
hsa-miR-10b-5p,NM_139241,FGD4,6039,6054,1.0,-20.5,1,0.002865603,0.691,0.44776222222222223,0.39574207688750007,-6.851148393071081,13,15,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001330373,FGD4,5855,5870,1.0,-20.5,1,0.002865603,0.691,0.44776222222222223,0.39574207688750007,-6.851148393071081,13,15,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001304480,FGD4,5949,5964,1.0,-20.5,1,0.002865603,0.691,0.44776222222222223,0.39574207688750007,-6.851148393071081,13,15,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001256063,CNTN1,2668,2683,1.0,-15.8,1,0.0003292634,0.588,0.79073549,0.23479639375,-7.373177227257086,13,15,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001256064,CNTN1,2881,2896,1.0,-15.8,1,0.0003292634,0.588,0.79073549,0.23479639375,-7.373177227257086,13,15,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001017535,VDR,3275,3301,1.0,-17.9,1,0.04467843,0.574,5.5109303333333335,5.1911305025,-8.303804028968646,19,26,9,3UTR,,0,1
hsa-miR-10b-5p,NM_001017536,VDR,3544,3570,1.0,-17.9,1,0.04467843,0.574,5.095051,4.145066815850001,-8.303804028968646,19,26,9,3UTR,,0,1
hsa-miR-10b-5p,XM_011537897,ZNF641,3464,3483,1.0,-17.4,1,0.0001803178,0.559,0.0,0.0,-13.223621401949268,10,12,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001172682,ZNF641,2755,2774,1.0,-17.4,1,0.0001803178,0.559,-0.43722582,0.20722922000000005,-13.223621401949268,10,12,10,3UTR,,0,0
hsa-miR-10b-5p,NM_152320,ZNF641,3022,3041,1.0,-17.4,1,0.0001803178,0.559,0.99565897,0.8842496462499998,-13.223621401949268,10,12,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001098576,TMBIM6,2895,2922,1.0,-19.8,1,0.003259601,0.632,0.39926745384615386,0.8912720499999998,-6.514540193678739,20,27,12,3UTR,,0,0
hsa-miR-10b-5p,NM_001284351,SLC9A3,3750,3766,1.0,-19.2,1,2.813802e-06,0.338,3.698145333333333,2.8736949,-5.1900497996759025,13,16,9,3UTR,,0,0
hsa-miR-10b-5p,NM_004174,SLC9A3,3777,3793,1.0,-19.2,1,2.813802e-06,0.338,3.3063909866666674,3.3896641249999986,-5.1900497996759025,13,16,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001164440,ANKRD33B,3021,3041,1.0,-21.2,1,0.01657585,0.529,-0.403351475,-0.1257589075,-12.408048357782313,15,20,8,3UTR,MIRT508099,0,0
hsa-miR-10b-5p,NM_001204376,NPR3,4120,4140,1.0,-21.0,1,0.0002897906,0.632,0.04862485454545454,0.24343108499999996,-9.779611548941542,16,20,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001204375,NPR3,5190,5210,1.0,-21.0,1,0.0002897906,0.632,0.14873997272727266,0.130552095,-9.779611548941542,16,20,11,3UTR,,0,0
hsa-miR-10b-5p,NM_000908,NPR3,5187,5207,1.0,-21.0,1,0.0002897906,0.632,0.14873997272727266,0.130552095,-9.779611548941542,16,20,11,3UTR,,0,0
hsa-miR-10b-5p,NM_002310,LIFR,7792,7834,1.0,-18.1,1,0.008131534,0.706,2.3871879090909087,2.414317641,-8.327025306798683,16,42,11,3UTR,,0,0
hsa-miR-10b-5p,NM_000997,RPL37,1193,1211,1.0,-15.3,1,0.02228932,0.632,0.31501771428571423,0.0650695095,-5.082763575906494,13,18,7,3UTR,,0,0
hsa-miR-10b-5p,NM_001005473,PLCXD3,2475,2510,1.0,-21.1,1,0.002190261,0.559,0.9839604111111109,0.8973754639999999,-8.536853109272258,15,19,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001134848,CCDC152,2136,2152,1.0,-20.2,1,2.882446e-05,0.5,0.5553100400000001,0.722308768,-8.152168136575343,14,16,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001008397,GPX8,2612,2626,1.0,-17.7,1,1.855215e-05,0.515,0.283394625,-0.256234815,-11.361627584682608,11,14,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001306198,GPX8,2350,2364,1.0,-17.7,1,1.855215e-05,0.515,0.283394625,-0.256234815,-11.361627584682608,11,14,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001306197,GPX8,2459,2473,1.0,-17.7,1,1.855215e-05,0.515,0.283394625,-0.256234815,-11.361627584682608,11,14,8,3UTR,,0,0
hsa-miR-10b-5p,NM_152405,JMY,8599,8624,1.0,-18.6,1,0.0003119223,0.662,1.2997161249999998,1.4566658350000001,-9.695854671446662,13,15,13,3UTR,,0,0
hsa-miR-10b-5p,NM_017542,POGK,4713,4729,1.0,-15.7,1,0.001397446,0.676,-0.20279536249999996,0.0008542849999999616,-14.832088508872095,15,16,15,3UTR,,0,0
hsa-miR-10b-5p,NM_197972,NME7,1548,1560,1.0,-15.3,1,0.0005960264,0.662,0.04274809090909091,-0.17176841000000004,-10.39884692653892,11,12,11,3UTR,,0,0
hsa-miR-10b-5p,NM_013330,NME7,1566,1591,1.0,-15.3,1,0.0005960264,0.662,0.0,0.0,-10.39884692653892,11,13,11,3UTR,,0,0
hsa-miR-10b-5p,NM_000130,F5,8542,8553,1.0,-16.7,1,0.0002391105,0.544,2.0571744,2.5069937375,-8.071469890113187,10,11,10,3UTR,,0,0
hsa-miR-10b-5p,NM_022100,MRPS14,511,533,1.0,-16.8,1,0.0001586916,0.574,0.1742596666666667,-0.08069101625,-11.418273199709544,9,11,9,3UTR,MIRT708034,0,0
hsa-miR-10b-5p,NM_001205293,CACNA1E,14624,14647,1.0,-22.2,1,2.650607e-07,0.456,0.22880573333333334,0.12507771000000004,-7.586597953321716,17,23,9,3UTR,,0,0
hsa-miR-10b-5p,NM_000721,CACNA1E,14495,14518,1.0,-22.2,1,2.650607e-07,0.456,0.22880573333333334,0.12507771000000004,-7.586597953321716,17,23,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001205294,CACNA1E,14438,14461,1.0,-22.2,1,2.650607e-07,0.456,0.22880573333333334,0.12507771000000004,-7.586597953321716,17,23,9,3UTR,,0,0
hsa-miR-10b-5p,NM_033345,RGS8,2669,2689,1.0,-18.1,1,0.005295439,0.75,0.5164959983333334,0.44221036925000007,-9.430348285984671,18,20,11,3UTR,,0,1
hsa-miR-10b-5p,NM_001102450,RGS8,2798,2818,1.0,-18.1,1,0.005295439,0.75,0.7371457699999998,0.043937513750000004,-9.430348285984671,18,20,11,3UTR,,0,1
hsa-miR-10b-5p,NM_030806,C1orf21,911,935,1.0,-18.8,1,0.0009955515,0.574,2.3589059375000003,2.997096675,-6.514540193678739,18,24,9,3UTR,,0,0
hsa-miR-10b-5p,NM_020443,NAV1,7110,7129,1.0,-18.1,1,1.755713e-05,0.485,0.2275164471428571,-0.123950376625,-7.6638717654693655,12,15,7,3UTR,,1,0
hsa-miR-10b-5p,XM_017002751,NAV1,6586,6605,1.0,-18.1,1,1.755713e-05,0.485,0.0,0.0,-7.6638717654693655,12,15,7,3UTR,,1,0
hsa-miR-10b-5p,NM_001167738,NAV1,5770,5789,1.0,-18.1,1,1.755713e-05,0.485,0.33977861428571426,-0.05141161312499991,-7.6638717654693655,12,15,7,3UTR,,1,0
hsa-miR-10b-5p,NM_001331029,PPP1R12B,5778,5797,1.0,-20.8,1,0.003725275,0.691,-0.47570485714285715,-0.302296915,-8.127475566073326,17,19,10,3UTR,,0,0
hsa-miR-10b-5p,NM_002481,PPP1R12B,5595,5614,1.0,-20.8,1,0.003725275,0.691,-0.47570485714285715,-0.302296915,-8.127475566073326,17,19,10,3UTR,,0,0
hsa-miR-10b-5p,NM_032104,PPP1R12B,4131,4150,1.0,-20.8,1,0.003725275,0.691,-0.21710458571428573,-0.15850228125,-8.127475566073326,17,19,10,3UTR,,0,0
hsa-miR-10b-5p,NM_032103,PPP1R12B,3950,3969,1.0,-20.8,1,0.003725275,0.691,-0.21710458571428573,-0.15850228125,-8.127475566073326,17,19,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001197131,PPP1R12B,3083,3102,1.0,-20.8,1,0.003725275,0.691,-0.21710418571428575,-0.37382927,-8.127475566073326,17,19,10,3UTR,,0,0
hsa-miR-10b-5p,NM_138391,TMEM183A,1271,1305,1.0,-21.0,1,0.0005113829,0.603,1.74433725,0.7694097424999999,-5.850804021967834,19,25,8,3UTR,,1,1
hsa-miR-10b-5p,NM_001684,ATP2B4,7744,7760,1.0,-18.8,1,0.0003559076,0.544,0.45642743333333335,-0.05347587750000004,-6.842409326788384,13,16,6,3UTR,,0,0
hsa-miR-10b-5p,NM_199462,DSTYK,6534,6581,1.0,-20.5,1,6.013416e-05,0.471,4.376656125,4.9711940975,-11.128578504378995,12,16,8,3UTR,,0,0
hsa-miR-10b-5p,NM_199462,DSTYK,7686,7707,1.0,-19.5,1,0.03400153,0.662,0.5444676625,0.6492614175000001,-6.969596721160855,19,21,16,3UTR,,0,0
hsa-miR-10b-5p,NM_015375,DSTYK,6669,6716,1.0,-20.5,1,6.013416e-05,0.471,4.376656125,4.9711940975,-11.128578504378995,12,16,8,3UTR,,0,0
hsa-miR-10b-5p,NM_015375,DSTYK,7821,7842,1.0,-19.5,1,0.03400153,0.662,0.5444676625,0.6492614175000001,-6.969596721160855,19,21,16,3UTR,,0,0
hsa-miR-10b-5p,NM_001271865,KLHDC8A,2874,2920,1.0,-17.2,1,4.40269e-06,0.52,0.6112014285714285,0.30635930249999993,-6.305510012782684,12,16,7,3UTR,MIRT673242,0,0
hsa-miR-10b-5p,NM_001271863,KLHDC8A,3230,3245,1.0,-17.3,1,4.40269e-06,0.52,-0.30844232857142856,0.28302210875,-6.305510012782684,12,15,7,3UTR,MIRT673242,0,0
hsa-miR-10b-5p,NM_000707,AVPR1B,4458,4501,1.0,-20.9,1,0.0004474972,0.5,1.6795,1.5291499999999998,-4.95700071937229,14,18,8,3UTR,,0,0
hsa-miR-10b-5p,NM_000572,IL10,1501,1521,1.0,-19.4,1,0.01096589,0.838,0.060642115789473615,1.108488205625,-9.546562468637928,18,20,15,3UTR,,0,0
hsa-miR-10b-5p,NM_001083924,C1orf116,4645,4657,1.0,-18.8,1,3.893919e-05,0.471,0.7734755181818183,-0.058642512500000014,-10.39884692653892,11,12,11,3UTR,,0,0
hsa-miR-10b-5p,NM_006212,PFKFB2,3102,3125,1.0,-20.1,1,4.741903e-05,0.588,0.20792980624999996,0.0758702025,-7.27063564855292,19,23,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001773,CD34,2678,2691,1.0,-17.5,1,2.140951e-05,0.544,0.0,0.0,-8.22439548650048,10,13,6,3UTR,,0,0
hsa-miR-10b-5p,NM_001286379,FAM120B,4101,4123,1.0,-18.1,1,2.090484e-05,0.471,-0.07914152499999996,-0.2797718549999999,-7.826458121119584,11,15,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001286380,FAM120B,3864,3886,1.0,-18.1,1,2.090484e-05,0.471,-0.060085875,-0.27318528,-7.826458121119584,11,15,8,3UTR,,0,0
hsa-miR-10b-5p,NM_032448,FAM120B,3852,3874,1.0,-18.1,1,2.090484e-05,0.471,-0.07914152499999996,-0.2797718549999999,-7.826458121119584,11,15,8,3UTR,,0,0
hsa-miR-10b-5p,NM_033023,PDGFA,1876,1891,1.0,-20.1,1,0.0007175714,0.368,2.693665444444444,1.4561735375000004,-9.03925358921928,12,15,9,3UTR,,0,0
hsa-miR-10b-5p,NM_002607,PDGFA,1945,1960,1.0,-20.1,1,0.0007175714,0.368,2.693665444444444,1.4561735375000004,-9.03925358921928,12,15,9,3UTR,,0,0
hsa-miR-10b-5p,NM_017781,CYP2W1,1818,1832,1.0,-20.3,1,1.214367e-06,0.309,-0.587586625,-1.1570482812499998,-11.361627584682608,11,14,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001097620,TMEM184A,4357,4377,1.0,-21.5,1,1.80347e-06,0.338,-1.0009016375000002,-1.1968659549999998,-11.361627584682608,17,20,8,3UTR,,0,0
hsa-miR-10b-5p,NM_002489,NDUFA4,1471,1495,1.0,-18.7,1,0.004868521,0.691,0.6775582909090908,1.0361156875000002,-10.39884692653892,16,24,11,3UTR,,0,1
hsa-miR-10b-5p,NM_001127371,CDCA7L,2490,2533,1.0,-22.0,1,0.002326343,0.5,1.460564514285714,1.6109039200000004,-4.95700071937229,17,23,11,3UTR,,0,0
hsa-miR-10b-5p,NM_018719,CDCA7L,2628,2671,1.0,-22.0,1,0.002326343,0.5,1.460564514285714,2.118049497500001,-4.95700071937229,17,23,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001127370,CDCA7L,2682,2725,1.0,-22.0,1,0.002326343,0.5,2.5864507142857147,2.2866019899999994,-4.95700071937229,17,23,11,3UTR,,0,0
hsa-miR-10b-5p,NM_182899,CREB5,2747,2761,1.0,-18.2,1,8.543251e-05,0.559,0.8901818333333332,1.1235043941249998,-7.306599539147638,12,14,6,3UTR,,0,0
hsa-miR-10b-5p,XM_024447005,CREB5,2643,2657,1.0,-18.2,1,8.543251e-05,0.559,0.0,0.0,-7.306599539147638,12,14,6,3UTR,,0,0
hsa-miR-10b-5p,NM_004904,CREB5,2772,2786,1.0,-18.2,1,8.543251e-05,0.559,0.8901818333333332,1.1235043941249998,-7.306599539147638,12,14,6,3UTR,,0,0
hsa-miR-10b-5p,NM_001011666,CREB5,2454,2468,1.0,-18.2,1,8.543251e-05,0.559,0.272923855,0.191137426625,-7.306599539147638,12,14,6,3UTR,,0,0
hsa-miR-10b-5p,NM_152793,MTURN,1654,1702,1.0,-17.0,1,0.0001618837,0.647,0.09856881666666667,0.39324924375,-7.255896845946231,12,15,6,3UTR,,0,0
hsa-miR-10b-5p,NM_001257967,CCDC129,4899,4917,1.0,-17.6,1,0.003179119,0.603,0.030798160000000005,-0.09922515237500001,-4.528774397607753,14,18,7,3UTR,,0,0
hsa-miR-10b-5p,XM_017011871,CCDC129,4884,4902,1.0,-17.6,1,0.003179119,0.603,0.0,0.0,-4.528774397607753,14,18,7,3UTR,,0,0
hsa-miR-10b-5p,XM_024446692,CCDC129,5454,5472,1.0,-17.6,1,0.003179119,0.603,0.0,0.0,-4.528774397607753,14,18,7,3UTR,,0,0
hsa-miR-10b-5p,NM_001100425,KIAA0895,3386,3409,1.0,-16.8,1,0.005802679,0.676,4.08876288888889,3.6123900899999994,-8.1593609078047,18,23,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001300956,KIAA0895,2771,2794,1.0,-16.8,1,0.005802679,0.676,4.441041333333334,3.1747339375,-8.1593609078047,18,23,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001199708,KIAA0895,3460,3483,1.0,-16.8,1,0.005802679,0.676,4.0192399,3.4496581130374997,-8.1593609078047,18,23,9,3UTR,,0,0
hsa-miR-10b-5p,NM_015314,KIAA0895,3483,3506,1.0,-16.8,1,0.005802679,0.676,2.1653108888888886,2.930636464999999,-8.1593609078047,18,23,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001199706,KIAA0895,3619,3642,1.0,-16.8,1,0.005802679,0.676,1.7945260888888888,2.9684394312499998,-8.1593609078047,18,23,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001282446,YAE1D1,2285,2318,1.0,-16.6,1,1.010592e-05,0.456,0.5637635625,0.6074249374999999,-4.906073086755913,14,18,7,3UTR,,0,0
hsa-miR-10b-5p,XM_017012416,COA1,2020,2036,1.0,-15.9,1,0.0305389,0.574,0.0,0.0,-7.6638717654693655,12,16,7,3UTR,,0,0
hsa-miR-10b-5p,NM_021255,PELI2,3210,3240,1.0,-18.4,1,0.03600606,0.691,0.5581122000000001,0.094520195,-7.382219742266031,18,30,10,3UTR,,0,0
hsa-miR-10b-5p,XM_011536940,AP5M1,7632,7652,1.0,-18.0,1,0.0381955,0.632,0.0,0.0,-4.1706235265052785,15,18,12,3UTR,,0,0
hsa-miR-10b-5p,XM_024449528,PLEKHG3,5105,5125,1.0,-16.9,1,0.0002653243,0.382,0.0,0.0,-11.361627584682608,11,15,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001330182,RAB15,1570,1583,1.0,-17.7,1,4.71358e-05,0.338,-0.03176049799999998,-0.06064238812500003,-11.077650871762618,12,13,12,3UTR,MIRT534839,0,0
hsa-miR-10b-5p,NM_001308154,RAB15,1304,1317,1.0,-17.7,1,4.71358e-05,0.338,0.04525621099999999,-0.07915598374999994,-11.077650871762618,12,13,12,3UTR,MIRT534839,0,0
hsa-miR-10b-5p,NM_198686,RAB15,1435,1448,1.0,-17.7,1,4.71358e-05,0.338,0.44811629000000003,-0.12581064024999997,-11.077650871762618,12,13,12,3UTR,MIRT534839,0,0
hsa-miR-10b-5p,NM_001172,ARG2,1366,1385,1.0,-17.3,1,0.007317896,0.721,1.7993474999999999,0.9882802825000001,-6.819302662522082,12,14,12,3UTR,,0,1
hsa-miR-10b-5p,XM_017021735,DCAF5,4081,4101,1.0,-17.0,1,0.03776487,0.529,0.0,0.0,-3.793324837357118,15,20,5,3UTR,,0,0
hsa-miR-10b-5p,NM_001284208,DCAF5,1927,1941,1.0,-17.2,1,0.002007045,0.618,0.7359723749999999,2.9260711600000002,-11.361627584682608,11,14,8,3UTR,,0,0
hsa-miR-10b-5p,NM_015351,TTC9,3207,3219,1.0,-17.4,1,0.0004131609,0.471,0.25707028571428575,0.043054965000000014,-13.654616619239693,9,12,7,3UTR,,0,0
hsa-miR-10b-5p,NM_014982,PCNX1,9473,9520,1.0,-20.7,1,0.00582259,0.721,0.3713999999999999,-0.08055000000000005,-5.337011372228436,15,18,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001308160,PCNX1,9140,9187,1.0,-20.7,1,0.00582259,0.721,0.3713999999999999,-0.08055000000000005,-5.337011372228436,15,18,10,3UTR,,0,0
hsa-miR-10b-5p,XM_006720082,PCNX1,6386,6433,1.0,-20.7,1,0.00582259,0.721,0.0,0.0,-5.337011372228436,15,18,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001281734,ZFYVE1,3049,3062,1.0,-20.1,1,0.00148421,0.485,3.7004214999999996,4.85024051875,-7.075458407091997,12,13,12,3UTR,,0,0
hsa-miR-10b-5p,NM_021260,ZFYVE1,3091,3104,1.0,-20.1,1,0.00148421,0.485,3.7004214999999996,4.85024051875,-7.075458407091997,12,13,12,3UTR,,0,0
hsa-miR-10b-5p,NM_001281735,ZFYVE1,1227,1240,1.0,-20.1,1,0.00148421,0.485,1.1403693166666666,0.8879907075,-7.075458407091997,12,13,12,3UTR,,0,0
hsa-miR-10b-5p,XM_005268205,ELMSAN1,5363,5411,1.0,-22.9,1,0.0002648928,0.603,0.0,0.0,-6.747589273982352,18,22,12,3UTR,,0,0
hsa-miR-10b-5p,NM_194278,ELMSAN1,6130,6151,1.0,-22.4,1,0.0002648928,0.603,1.7745319166666667,1.5132171962500003,-6.747589273982352,18,21,12,3UTR,,0,0
hsa-miR-10b-5p,NM_017972,GPATCH2L,5977,5997,1.0,-19.6,1,0.0001807795,0.618,0.05198453333333333,-0.1231792575,-10.197951702667437,16,20,9,3UTR,,0,0
hsa-miR-10b-5p,NM_018319,TDP1,3602,3614,1.0,-17.3,1,1.878829e-05,0.353,-0.36681925,-0.3438358427500001,-12.097077144933243,10,12,8,3UTR,,0,0
hsa-miR-10b-5p,XM_005267267,FBLN5,1940,1977,1.0,-20.4,1,0.03985621,0.618,0.0,0.0,-8.517224755033276,18,21,11,3UTR,,0,0
hsa-miR-10b-5p,NM_023112,OTUB2,2156,2178,1.0,-25.3,1,0.00064533,0.544,-0.26367441999999996,0.06069946312499997,-7.102971249558938,19,22,10,3UTR,,0,0
hsa-miR-10b-5p,NM_152592,SYNE3,5224,5246,1.0,-22.1,1,0.0009139916,0.618,-0.1211810125,-0.20236409749999998,-11.128578504378995,17,22,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001289139,C14orf132,2566,2581,1.0,-17.9,1,0.0005029374,0.426,-0.4100281428571429,-0.5974044537500001,-12.263798748937765,11,15,7,3UTR,,0,0
hsa-miR-10b-5p,NM_001282463,C14orf132,2572,2587,1.0,-17.9,1,0.0005029374,0.426,-0.4100281428571429,-0.5974044537500001,-12.263798748937765,11,15,7,3UTR,,0,0
hsa-miR-10b-5p,NM_001252507,C14orf132,2473,2488,1.0,-17.9,1,0.0005029374,0.426,-0.4100281428571429,-0.5974044537500001,-12.263798748937765,11,15,7,3UTR,,0,0
hsa-miR-10b-5p,NM_032632,PAPOLA,3071,3093,1.0,-18.2,1,0.0009981615,0.735,1.670236,1.9414190212500002,-3.793324837357118,15,18,8,3UTR,,1,0
hsa-miR-10b-5p,NM_001362,DIO3,1594,1615,1.0,-17.7,1,0.01602154,0.397,1.3858571000000002,0.4627022075,-10.029743688740208,11,15,8,3UTR,,0,0
hsa-miR-10b-5p,NM_207404,ZNF662,5331,5346,1.0,-19.7,1,0.005163144,0.618,-0.06756481818181821,0.1500011912037037,-8.252876396352269,13,15,11,3UTR,,0,0
hsa-miR-10b-5p,NM_173658,ZNF660,3547,3583,1.0,-18.9,1,0.004796897,0.662,0.23496706923076924,0.1969265225,-5.1900497996759025,13,15,13,3UTR,,0,1
hsa-miR-10b-5p,NM_033210,ZNF502,2080,2096,1.0,-18.3,1,9.163415e-05,0.544,-0.2567642888888889,-0.05701490749999996,-11.584707779840164,12,16,9,3UTR,MIRT531040,0,1
hsa-miR-10b-5p,NM_001134441,ZNF502,1982,1998,1.0,-18.3,1,9.163415e-05,0.544,-0.2567642888888889,-0.05701490749999996,-11.584707779840164,12,16,9,3UTR,MIRT531040,0,1
hsa-miR-10b-5p,NM_001134442,ZNF502,1978,1994,1.0,-18.3,1,9.163415e-05,0.544,-0.2319698888888889,-0.20066737749999985,-11.584707779840164,12,16,9,3UTR,MIRT531040,0,1
hsa-miR-10b-5p,NM_022405,SLC6A20,1809,1827,1.0,-16.9,1,0.01044956,0.471,0.0003149090909091081,-0.07274259999999999,-9.779611548941542,11,13,11,3UTR,,0,0
hsa-miR-10b-5p,NM_020208,SLC6A20,1920,1938,1.0,-16.9,1,0.01044956,0.471,0.12447227272727272,-0.013307974999999944,-9.779611548941542,11,13,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001195442,FAM240A,1642,1655,1.0,-20.6,1,0.003365334,0.515,0.18524871428571427,0.04273398749999999,-7.168005828254716,11,13,7,3UTR,,0,0
hsa-miR-10b-5p,NM_030885,MAP4,1014,1031,1.0,-18.2,1,0.0002178066,0.515,0.27549292999999997,0.03991910999999997,-7.140128146953473,14,17,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001317137,PFKFB4,3267,3281,1.0,-15.6,1,0.0003064345,0.412,1.9496307625000002,3.9684359375000007,-12.641097438085927,11,14,8,3UTR,,0,0
